Year, Month, Day,     Extent,    Missing, Source Data
YYYY,    MM,  DD, 10^6 sq km, 10^6 sq km, Source data product web site: http://nsidc.org/data/nsidc-0081.html
2014,    08,  29,    5.54282,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140829_f17_nrt_n.bin
2014,    08,  30,    5.48164,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140830_f17_nrt_n.bin
2014,    08,  31,    5.43178,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140831_f17_nrt_n.bin
2014,    09,  01,    5.38823,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140901_f17_nrt_n.bin
2014,    09,  02,    5.36559,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140902_f17_nrt_n.bin
2014,    09,  03,    5.38001,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140903_f17_nrt_n.bin
2014,    09,  04,    5.32711,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140904_f17_nrt_n.bin
2014,    09,  05,    5.24909,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140905_f17_nrt_n.bin
2014,    09,  06,    5.22999,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140906_f17_nrt_n.bin
2014,    09,  07,    5.24233,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140907_f17_nrt_n.bin
2014,    09,  08,    5.18898,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140908_f17_nrt_n.bin
2014,    09,  09,    5.14118,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140909_f17_nrt_n.bin
2014,    09,  10,    5.11951,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140910_f17_nrt_n.bin
2014,    09,  11,    5.13486,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140911_f17_nrt_n.bin
2014,    09,  12,    5.11471,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140912_f17_nrt_n.bin
2014,    09,  13,    5.02986,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140913_f17_nrt_n.bin
2014,    09,  14,    5.03147,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140914_f17_nrt_n.bin
2014,    09,  15,    5.02379,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140915_f17_nrt_n.bin
2014,    09,  16,    4.98339,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140916_f17_nrt_n.bin
2014,    09,  17,    5.01051,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140917_f17_nrt_n.bin
2014,    09,  18,    5.06298,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140918_f17_nrt_n.bin
2014,    09,  19,    5.09703,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140919_f17_nrt_n.bin
2014,    09,  20,    5.11498,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140920_f17_nrt_n.bin
2014,    09,  21,    5.15066,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140921_f17_nrt_n.bin
2014,    09,  22,    5.14065,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140922_f17_nrt_n.bin
2014,    09,  23,    5.18437,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140923_f17_nrt_n.bin
2014,    09,  24,    5.23679,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140924_f17_nrt_n.bin
2014,    09,  25,    5.29663,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140925_f17_nrt_n.bin
2014,    09,  26,    5.36850,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140926_f17_nrt_n.bin
2014,    09,  27,    5.33197,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140927_f17_nrt_n.bin
2014,    09,  28,    5.39367,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140928_f17_nrt_n.bin
2014,    09,  29,    5.44555,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140929_f17_nrt_n.bin
2014,    09,  30,    5.52970,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140930_f17_nrt_n.bin
2014,    10,  01,    5.62301,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20141001_f17_nrt_n.bin
2014,    10,  02,    5.66241,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20141002_f17_nrt_n.bin
2014,    10,  03,    5.75028,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20141003_f17_nrt_n.bin
